排名,代號,名稱,市場,產業,新部位建議,既有部位建議,既有部位說明,分數,信心度,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
117,2454,聯發科,TWSE,半導體業,等待確認,停止加碼／開始減碼,"已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 3,859.90，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。",44,100,3670,3670,2.8,-0.77,15.35,46.07,122.07,15.17,53.23,13.66,1.6,69,287,301,509,419,-8653,254,1019.118,-982.7349999999999,-3252.34,-15798.06,2.094,-272.41999999999996,-805.143,-9378.938,2,3,-909882800,632.831,205.29699999999997,55.57,642,-1065,-2705,-6046,663.357,-1343.1460000000002,-2652.4939999999992,-6189.439999999997,43.75,25.37,19.42,37.26,true,false,-4.92,0.27,累計營收負成長且當月改善不足；投信5/10日持續且具金額意義的賣超；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
118,2484,希華,TWSE,電子零組件業,等待確認,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 65.04 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,34.7,85,71.5,71.5,-1.4,-2.65,6.84,17.71,483.73,0.33,98.24,2.83,0.96,1,91,158,158,158,158,0,-783.047,-2143.9680000000008,-6056.7480000000005,-1162.189000000001,91,158,158,158,2,0,11486600,-13.961999999999996,-195.962,6.9,-878,-2024,-5837,-536,-877.3,-2288.0060000000003,-6018.786,-1128.8780000000004,45.7,18.29,30.13,-5.37,false,false,-9.61,-11.18,累計營收負成長且當月改善不足；外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA；估值高且成長不足以支撐
119,6214,精誠,TWSE,資訊服務業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 133.30 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,74.5,100,141.5,141.5,76.9,37,4.94,47.39,168.59,2.64,14.41,1.97,4.36,7,0,-3,-6,-18,272,0,51.418,699.528,4545.477,2916.5080000000007,0,219.075,207.333,496.95,1,2,30122813,20.94,11.039000000000001,13.77,64,494,3989,2621,46.577,459.513,4327.105,2441.9259999999977,56.61,47.88,51.75,40.14,false,false,2.55,0.71,ETF短中期同步減碼；20日累積後5日轉為調節
120,5522,遠雄,TWSE,建材營造,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 69.41 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,73.9,100,68.6,68.6,2513.5,792.74,26.72,56.07,173.09,1.76,7.09,1.1,8.2,5,5,-213,-222,96,-1778,0,2409.268,4184.497,4764.736,-3479.0009999999997,136,388,704.271,-1249.9360000000001,3,2,26034800,165,163,4.85,2134,3661,4275,1225,2245.268,3631.4970000000003,3897.465,-1064.0649999999996,51.36,72.2,70.74,75.13,true,true,1.32,1.63,中期趨勢仍向下；20日趨勢尚未上彎
121,2615,萬海,TWSE,航運業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 80.58，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,71.2,100,85.2,85.2,32.7,6.39,17.32,31.69,396.45,2.73,7.43,0.79,3.73,11,147,-639,-670,-381,-189,-1,2694.814,10407.901,12783.023,16829.618000000002,143.604,-687.5189999999999,-409.14099999999985,-210.7489999999998,2,3,-55345279,-23.66299999999999,-344.48499999999996,43.41,3144,13949,16595,20558,2511.923,11119.082999999999,13536.648999999998,17339.031999999996,61.71,65.01,54.11,86.82,false,false,5.74,7.3,ETF短中期同步減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超
122,2603,長榮,TWSE,航運業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 201.71，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,70.4,100,203,203,30.01,-2.44,10.34,35.3,161.2,3.84,8.57,0.73,8.16,31,143,-1109,-1158,-1078,-2119,144,993.729,25578.142,32680.269000000004,40485.707,-988.263,-3409.8630000000003,-4380.382,-7197.785,0,5,-668333148,2873.2619999999997,2720.477,20.45,682,20060,25724,44958,1157.175,26114.743,34340.174,52120.009,55.39,73.31,74.48,70.97,false,true,2.9,4.37,ETF短中期同步減碼；投信5/10日持續且具金額意義的賣超
123,2618,長榮航,TWSE,航運業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 41.46，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,68.4,100,42.3,42.3,26.58,16.36,18.64,63.19,112.11,1.53,7.82,1.64,4.85,30,-3672,-19063,-22148,-15777,37244,-5066,7596.996,83962.26199999999,237743.36000000002,291905.70200000005,-6457.925,-27432.528000000002,-33039.367,17904.836000000003,0,5,-1130220154,4135.847000000001,-2377.9809999999998,27.05,12279,101027,262745,231566,13269.522,107258.943,273160.7079999999,270623.48899999994,56.71,65.65,51.95,93.03,false,false,2.03,3.68,ETF短中期同步減碼；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎
124,2605,新興,TWSE,航運業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 31.66 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,66.9,85,31.05,31.05,51.62,32.98,35.32,22.98,186.53,0.66,14.67,1.02,3.26,1,13,181,181,181,181,0,-410.639,4883.905000000001,5548.834000000001,4015.4809999999998,12,174,170,173,2,3,5333100,-187.23399999999998,81.78200000000001,48.18,-351,4897,5297,3619,-350.793,4897.139,5297.052000000001,4395.701999999999,51,62.59,63.16,61.47,false,true,0.86,2.99,中期趨勢仍向下；20日趨勢尚未上彎
125,2606,裕民,TWSE,航運業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 63.50，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,66.8,100,63,63,35.52,26.3,25.38,54.72,192.33,1.17,11.82,1.28,4.55,9,-723,-1940,-1986,-2009,-3136,32,382.388,583.3969999999999,6461.57,11011.932,-724,-1989,-2561,-4638,0,5,-122522400,-23.533,-157.77000000000004,18.04,1248,2685,9331,14722,1062.681,2595.93,9180.34,15804.868999999997,49.99,45.63,52.81,31.27,false,false,0.41,0.8,ETF短中期同步減碼；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超
126,3005,神基,TWSE,電腦及週邊設備業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 109.40，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,66.7,100,116.5,116.5,28.59,7.54,13.51,48.07,174.1,1.74,13.44,2.92,6.2,15,188,-1241,-920,-1020,-10234,17,-249.109,2590.665,8021.091,6194.548,-54.151,-1464.1509999999998,-1857.8619999999999,-11292.908,1,4,-160324534,509.31000000000006,1033.235,13.66,-1101,2524,7992,14929,-383.512,3545.506,8845.718,17293.909000000003,63.43,57.6,62.17,48.46,false,true,6.49,1.75,ETF短中期同步減碼；投信5/10日持續且具金額意義的賣超
127,2347,聯強,TWSE,電子通路業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 86.60 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,66.6,100,85.3,85.3,135.45,77.39,2.67,67.19,132.14,1.77,14.61,1.78,5,25,-760,-8047,-6710,2848,14812,-1801,1817.711,11741.433,652.2149999999992,-2700.4980000000005,-1585.78,-8268.779999999999,501.1260000000011,11855.365000000003,2,3,-694577520,3255.855,-2951.8630000000003,28.63,3175,13454,871,-14369,2843.57,16754.358,3102.952000000002,-12571.005999999998,43.35,37.01,30.91,49.19,false,false,-3.04,2.65,中期趨勢仍向下；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信20日買超後近5日轉賣；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；內部人最高設質比例達50%以上
128,2451,創見,TWSE,半導體業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 275.15 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,66.4,100,235,235,381.55,422.17,71.8,29.58,288.26,18.93,7.15,3.63,5.33,19,-442,-723,-524,300,1235,27,118.451,-2081.868,-3193.366,-14180.194000000001,-443,-527,296,1204.4,2,3,-116467000,-17.235999999999994,-79.80700000000002,10.92,619,-216,771,-9240,562.037,-1537.6319999999998,-3409.5589999999993,-15227.063,37.5,25.74,25.21,26.79,true,true,-8.48,-1.67,中期趨勢仍向下；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；投信20日買超後近5日轉賣；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
129,3665,貿聯-KY,TWSE,其他電子業,暫不承接,暫停加碼／守防線,"已有部位暫停加碼，以60日EMA約 2,031.50 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。",65,100,2000,2000,63.79,33.97,14.9,45.52,223.16,11.66,36.73,7.61,0.83,37,154,237,578,759,106,493,78.218,599.096,1167.413,8.848999999999705,545,1422.466,2536.507,212.62300000000027,4,1,2588888120,-54.766,-83.77599999999998,53.59,-43,795,975,1481,-477.899,-768.604,-1285.318,-159.6110000000001,51.76,55.51,39.08,88.36,true,true,3.44,12.68,中期趨勢仍向下；20日趨勢尚未上彎；借券賣出與借券賣出餘額壓力升高
130,6206,飛捷,TWSE,電腦及週邊設備業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 126.76，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,64.8,100,120.5,120.5,26.29,24.61,28.09,19.03,419.58,2.51,16.41,3.02,4.7,7,174,506,506,495,475,500,-20.919,-811.6410000000001,-1483.996,-396.53300000000024,173.788,505.788,494.52200000000005,474.3040000000001,3,0,59177196,-29.891999999999996,-66.25099999999999,14.69,-150,-1261,-2335,-1193,-198.104,-1287.5370000000003,-1912.2670000000003,-765.1140000000004,39.74,23.93,29.49,12.83,false,false,-4.94,-3.21,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；2日內除權息，等待價格重置
131,8271,宇瞻,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 197.18，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,64.8,100,191.5,191.5,200.65,251.11,32.85,58.38,158.13,14.54,8.97,3.73,2.42,4,-10,-28,-28,440,646,0,-476.15,-1274.401,-2606.275,-4692.25,-10,-28,440,646,0,3,-5152000,104.27599999999998,104.96299999999997,6.73,-523,-926,-1409,-4365,-517.576,-1350.6770000000001,-3151.238,-5448.884,48.3,53.54,46.17,68.27,false,false,0.4,10.37,中期趨勢仍向下；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
132,8210,勤誠,TWSE,電腦及週邊設備業,暫不承接,暫停加碼／守防線,"已有部位暫停加碼，以60日EMA約 1,230.68 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。",63.7,100,1165,1165,98.03,55.56,25.03,51.74,177.09,10.73,32.02,10.73,1.3,19,1,18,45,-614,-1403,43,194.566,654.884,-138.21699999999998,-2410.7359999999994,1,51.6,-722.0999999999999,-2736.1,4,0,55728000,-2.250000000000002,-59.762,9.11,205,677,691,507,196.828,605.534,643.6450000000001,347.55900000000014,44.22,39.57,28.35,62,true,true,-3.06,4.95,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；內部人最高設質比例達50%以上
133,2207,和泰車,TWSE,汽車工業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 481.92 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,63.6,100,492,492,48.36,13.06,,77.85,100.73,7.95,14.35,3.45,4.08,15,3,-266,-246,-125,0,0,80.154,764.8829999999999,1117.195,1195.288,2,-249.152,-131.48,-4.005000000000006,3,2,-122084480,31.371000000000002,45.942,22.19,6,984,1072,652,59.494,982.664,1202.733,1141.6159999999998,58.86,59.79,63.69,51.98,false,true,2.38,2.5,ETF短中期同步減碼
134,6414,樺漢,TWSE,電腦及週邊設備業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 366.43 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,63.5,100,445.5,445.5,56.97,23.33,5.37,62.87,127.12,5.15,18.82,2.24,3.4,9,0,-12,-15,-24,-2565,0,5.645,1881.1689999999999,4238.777,6197.475000000001,0,165,156,-2485,3,0,66825000,-750.2479999999999,-1246.1879999999999,45.12,139,2492,5355,10178,120.448,2466.417,5328.965,10309.705000000002,72.13,75.23,62.66,100.36,false,false,13.47,18.01,ETF短中期同步減碼；短線過熱或乖離過大
135,8112,至上,TWSE,電子通路業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 87.77，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,63.3,100,86.2,86.2,231.17,153.98,3.1,81.61,145.57,3.91,9.75,2.31,4.7,8,-65,-1896,-1796,1087,20125,-1591,-40.204,-5269.61,-15918.797,-37113.612,-65,-1796,1087,20125.561,1,3,-145296400,-714.9190000000001,-944.6960000000003,12.46,49,-927,-2948,-42585,88.607,-2758.6910000000003,-16061.100999999999,-54806.07400000001,46.71,29.06,22.3,42.57,true,true,-1.53,0.94,中期趨勢仍向下；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信20日買超後近5日轉賣；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
136,3036,文曄,TWSE,電子通路業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 224.01，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,63,100,196,196,188.09,114.03,2.01,83.24,116.9,5.32,13.26,2.1,4.17,24,456,-5474,-4902,-7385,-30253,67,1312.367,1573.9070000000002,-3878.7879999999996,-16841.711,-1982.593,-8029.843,-11600.498,-39827.937,1,4,-1501580641,-106.36099999999993,-267.802,28.22,2574,9054,7126,21064,3159.794,9710.110999999999,7989.512000000001,23082.582,34.18,18.83,15.54,25.41,true,false,-6.31,-3.69,中期趨勢仍向下；ETF短中期同步減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；內部人最高設質比例達50%以上
137,2105,正新,TWSE,橡膠工業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 32.36，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,62.6,100,32.25,32.25,15.01,4.92,9.93,41.86,262.14,0.57,20.49,1.27,5.42,14,-1638,-8106,-6502,-4933,-3980,64,2206.031,28059.439,50316.161,87256.852,-3163.113,-9531.597,-9419.817000000001,-9595.789999999999,2,3,-316449020,1271.201,2736.2659999999996,9.46,6812,35153,48364,95890,4341.307,36319.83499999999,56999.712,91827.965,49.93,48.77,66.52,13.28,false,true,-0.33,-1.23,ETF短中期同步減碼；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超；當下除權息調整價未守20日EMA
138,2324,仁寶,TWSE,電腦及週邊設備業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 35.87，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,62.3,100,36,36,58.38,15.82,1.31,67.75,130.7,0.45,25.86,1.15,3.2,11,1387,-2258,-314,-11692,-64669,0,-11185.667,11650.869000000002,27542.927000000003,-60075.13199999999,-663.19,-4335.176000000001,-17668.359,-72162.083,2,3,-149130054,3951.189,5894.696999999999,35.06,-11028,16439,40674,1647,-11581.031,12034.855999999998,39316.589,6009.92300000001,50.81,39.35,40.88,36.29,false,false,0.35,1.27,ETF短中期同步減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；內部人最高設質比例達50%以上
139,8016,矽創,TWSE,半導體業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 291.55 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,62.3,100,288,288,26.61,28.95,11.53,34.06,215.56,4.6,17.21,2.81,4.2,13,61,142,286,543,-103,59,8.899,222.031,3420.3269999999998,7137.691,14.904,169.904,425.732,-220.182,3,2,46553696,-116.17,-242.563,43.59,52,132,3081,8061,13.721,168.29700000000003,3237.1580000000004,7400.5030000000015,41.84,14.59,21.9,-0.04,false,false,-7.52,-6.95,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；內部人最高設質比例達50%以上
140,1476,儒鴻,TWSE,紡織纖維,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 338.73，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,61.8,100,343.5,343.5,14.42,3.22,22.81,25.39,252.31,6.69,16.28,3.36,4.46,14,-319,-662,-659,-306,1272,0,201.448,1297.519,3690.272,4419.650999999998,-318.957,-661.267,-306.772,1195.43,2,3,-222516346,-87.83500000000001,-71.476,29.67,427,1895,3766,3173,516.619,2046.621,4068.5200000000004,3270.3030000000012,56.36,58.84,57.02,62.48,true,false,2.89,0,ETF短中期同步減碼；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超
141,4961,天鈺,TWSE,半導體業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 166.00 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,61.7,100,161.5,161.5,24.76,1.53,6.54,14.25,647.07,1.86,18.29,1.04,5.06,4,27,171,353,608,1119,0,37.107,-428.762,413.2380000000001,881.452,-26,300,554,1064,2,3,45750000,-27.244999999999997,28.287,20.24,75,-140,789,312,64.839,-701.517,-169.04899999999998,-201.12299999999988,43.94,32.4,36.08,25.04,false,false,-3.22,-3.58,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
142,1101,台泥,TWSE,水泥工業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 24.03，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,61.4,100,24.05,24.05,32.4,1.54,8.42,49.01,223.86,0.1,,0.76,3.36,7,32,-3697,-3773,-3849,-4065,0,7263.449,34967.57000000001,-24761.625999999993,-121950.96799999998,23,-3823,-3931,-4128.981,1,4,-90987400,-433.79100000000005,-1427.503,13.78,8237,62174,45116,-43608,7053.712,39224.361000000004,-19403.122999999996,-116509.9,54.53,67.9,53.65,96.42,false,false,1.86,5.95,ETF短中期同步減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；官方資料出現裁處或資訊申報違規紀錄
143,3231,緯創,TWSE,電腦及週邊設備業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 149.64，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,61.4,100,149.5,149.5,53.85,94.01,3.44,81.27,120.01,3.06,14.39,2.4,3.83,40,606,-7878,-6369,3334,64397,338,11945.523,16489.013,-15218.980000000001,-76517.804,-1380.751,-13436.453000000001,-6965.930000000001,53928.326,1,4,-1928131006,4056.1530000000002,-4105.088000000001,26.2,11026,40848,29606,-97123,11142.193,25869.313000000002,-4147.961999999998,-127884.666,48.72,44.82,27.74,78.99,true,true,-0.05,4.91,中期趨勢仍向下；20日累積後5日轉為調節；投信5/10日持續且具金額意義的賣超；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；內部人最高設質比例達50%以上
144,2855,統一證,TWSE,金融保險業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 47.86，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,61.3,100,43.65,43.65,199.02,334.18,,84.35,116.12,1.43,9.61,1.65,4.91,12,1749,2212,2643,4444,6333,58,1633.102,-237.26000000000022,-16.788000000000466,-7223.06,1745.303,2625.303,4368.688,6334.865999999998,4,1,112756764,0,0,7.8,134,-1735,-3058,-4661,-112.201,-2862.563,-4385.476,-13557.926,33.58,12.21,13.41,9.81,false,false,-8.8,-6.43,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
145,3653,健策,TWSE,電子零組件業,暫不承接,停止加碼／開始減碼,"已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 3,568.79，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。",60.8,100,3520,3520,57.64,26.64,31.98,29.4,241.82,9.53,88.52,22.17,0.68,32,45,134,154,175,116,20,-61.451,45.63500000000002,263.784,789.851,46.185,343.875,196.28099999999998,-965.25,3,2,1100400000,21.898000000000003,43.128,26.76,-116,-303,-7,1591,-138.022,-320.138,24.375000000000057,1684.9329999999998,53.27,64.39,48.22,96.74,false,false,4.51,14.66,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；2日內除權息，等待價格重置
146,3515,華擎,TWSE,電腦及週邊設備業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 225.50 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,60.7,100,209,209,47.6,4.43,7.22,50.15,185.85,4.14,12.74,2.21,5.45,3,0,0,0,0,74,0,23.199,520.867,486.777,-2.8690000000000144,0,0,0,73.556,0,0,0,-4.01,-7.100000000000001,7.74,35,353,547,366,21.2,524.877,493.87699999999995,132.88699999999997,41.22,36.73,23.64,62.9,false,false,-2.95,2.96,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
147,8114,振樺電,TWSE,電腦及週邊設備業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 203.11 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,60.7,100,201,201,19.14,-25.79,17.79,29.6,215.8,2.75,12.2,1.84,6.27,3,0,3,3,0,-6,0,58.441,100.046,489.30800000000005,302.51699999999994,0,162,159,303,2,0,29646000,-11.412,3.3749999999999964,12.45,24,-85,592,530,57.3,-50.54200000000001,326.93299999999994,95.91900000000001,50.01,34.94,31.49,41.83,true,false,1.07,1.52,中期趨勢仍向下；20日趨勢尚未上彎
148,2360,致茂,TWSE,其他電子業,暫不承接,暫停加碼／守防線,"已有部位暫停加碼，以60日EMA約 2,061.36 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。",60.6,100,2015,2015,73.02,90.6,40.45,47.77,158.31,9.12,57.87,28.03,1.06,43,113,396,554,513,183,342,103.229,-442.813,-67.32600000000002,179.93699999999998,98.047,931.7600000000001,-743.6279999999999,-2493.497,4,1,1709779600,168.744,188.91700000000003,59.67,-109,-1415,548,2274,-109.075,-1543.3169999999998,487.3850000000002,2366.6200000000003,48.45,54.18,35.87,90.81,false,false,0.37,10.71,中期趨勢仍向下；20日趨勢尚未上彎；高波動且5日漲幅過大
149,2609,陽明,TWSE,航運業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 51.44 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,60.5,100,50.9,50.9,20.18,0.49,1.94,28.34,441.4,0.41,15.91,0.52,4.08,12,21,-16,139,352,435,-13,-742.434,10228.885999999999,-13101.999000000003,2493.6469999999954,-174.099,-77.88999999999999,120.07200000000002,206.10800000000003,2,3,-3816610,-384.56499999999994,-2348.146,18.94,1456,40576,20736,25025,-583.901,10691.340999999999,-10873.925000000001,2300.806999999999,50.14,46.81,39.16,62.13,false,false,0.43,6.04,中期趨勢仍向下；主動ETF 5日轉為減碼；20日趨勢尚未上彎；單季稅前獲利對營業外貢獻依賴偏高
150,6770,力積電,TWSE,半導體業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 70.01 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,60.5,100,65.1,65.1,68.75,37.81,104.82,44.07,311.73,3.36,35.59,2.77,,10,245,1189,1193,367,465,339,-26713.877,-43748.15700000001,-100469.014,-181021.16599999994,290,12931,12241.2,12886.2,3,2,814653000,-3356.8949999999995,-5740.065999999999,14.43,-26668,-54663,-116193,-274654,-24369.309,-53322.26200000001,-106970.14800000002,-188698.74800000002,41.4,29.33,37.62,12.76,false,true,-8.89,-5.92,中期趨勢仍向下；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
151,4967,十銓,TWSE,半導體業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 252.05 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,60.5,85,214,214,35,67.74,32.12,67.6,163.3,27,5.34,2.5,4.8,2,2,26,26,596,866,0,463.003,1334.982,545.403,-2913.2520000000004,2,26,596,866,2,0,5421000,-176.317,-534.237,6.95,349,1422,249,-1522,483.478,1485.299,483.63999999999993,-2840.8459999999995,30.86,24.89,19.12,36.43,true,true,-10.18,-4.68,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
152,2323,中環,TWSE,光電業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 10.97，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,60,100,10.5,10.5,38.84,16.06,6.21,33.28,277.29,-0.41,4.7,0.59,1.95,1,111,111,11,11,50,0,-1742.074,-11282.754,-15049.942,-8326.319999999998,111,11,11,50,1,1,112750,-1435.321,-1958.3159999999998,10.76,-1524,-10758,-13434,-9344,-1747.216,-9858.432999999999,-13102.626,-6170.235000000001,43.65,24.74,24.06,26.11,true,false,-4.23,-0.94,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
