排名,代號,名稱,市場,產業,新部位建議,既有部位建議,既有部位說明,分數,信心度,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
122,3209,全科,TWSE,電子通路業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 58.67，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,59.3,100,55.8,55.8,170.41,44.35,2.85,75.99,128.79,1.52,14.57,2.35,4.78,1,0,0,0,-329,-346,0,329.004,79.45800000000003,-1418.629,-3683.617,0,0,-329,-846.5930000000001,0,0,0,-23.527,-43.63,18.22,677,683,-1342,,361.662,102.98499999999996,-1045.9990000000003,-2751.338,43.69,37.24,34.47,42.78,true,false,-2.57,-3.63,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
123,2646,星宇航空,TWSE,航運業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 21.18，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,59.2,100,21.65,21.65,40.81,30,9.87,78.34,92.65,0.3,239.44,2.03,,3,0,0,0,23,936,0,1563.231,10689.287,14597.202,24941.892000000003,9,30,60,1359,4,0,646500,267.43899999999996,220.08899999999997,3.45,1754,9341,15726,,1480.883,10391.848,14317.113,23159.939,55.67,50.72,49.71,52.73,false,false,1.15,2.36,
124,4915,致伸,TWSE,電子零組件業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 69.67，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,59.1,100,65.4,65.4,27.58,12.84,4.34,58.7,137.38,1.3,12.07,1.38,7.19,11,0,1072,820,-1205,2180,-252,814.759,27.455000000000013,609.628,2250.71,0,820,-1098.274,3001.885,2,1,52152000,28.492,49.760999999999996,26.69,596,-2170,183,,813.962,-821.0370000000003,1658.1409999999996,-932.4700000000003,42.74,43.26,34.62,60.53,true,false,-1.33,0.31,中期趨勢仍向下；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
125,4938,和碩,TWSE,電腦及週邊設備業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 83.45，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,59.1,100,84.4,84.4,15.89,-3.93,1.16,60.1,131.03,0.58,18.51,1.06,4.98,26,338,1044,828,-9878,-20492,0,-1801.661,5004.187,26767.346,36244.299000000006,36.059,49.05899999999997,-13036.242,-26548.497000000003,4,1,3949249,516.697,3117.4620000000004,30.31,-1985,874,30171,,-2016.668,4438.4310000000005,36686.126,57745.04399999999,51.07,37.59,43.02,26.72,false,false,0.73,-4.52,
126,7750,新代,TWSE,電機機械,暫不承接,停止加碼／開始減碼,"已有部位先停止加碼。反彈若仍未站回 2,058.21，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。",59.1,100,2035,2035,151.4,81.37,25.78,43.96,234.83,15.38,46.16,11.62,0.86,4,0,0,0,0,-18,0,-90.255,-118.08000000000001,-132.91100000000003,-204.00800000000004,1,42,49,25,5,0,77700000,-3.3869999999999996,7.097000000000001,17.56,-95,-158,-308,,-96.209,-156.69299999999998,-189.00799999999998,-224.72999999999996,49.75,44.87,45.31,44,false,false,0.99,0.49,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
127,8462,柏文,TWSE,運動休閒,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 150.45，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,59.1,100,168.5,168.5,20.11,20.24,16.17,77.98,71.55,2.42,18.53,5.03,4.23,1,0,0,0,3,3,0,197.056,444.76199999999994,473.97399999999993,1483.4450000000002,0,0,3,2,0,0,0,1.9879999999999995,3.9879999999999995,5.65,211,454,1303,,205.834,442.77399999999994,466.98599999999993,1484.4570000000003,67.42,71.81,59.69,96.06,false,false,6.44,8.36,
128,2383,台光電,TWSE,電子零組件業,暫不承接,停止加碼／開始減碼,"已有部位先停止加碼。反彈若仍未站回 4,826.80，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。",59,100,4745,4745,120.69,81.82,21.56,63.41,132.76,14.9,67.47,26.5,0.58,49,249,459,544,1037,2059,280,-592.218,-856.057,-888.5020000000001,-1572.1030000000003,347.876,298.263,867.393,1561.6970000000001,3,2,1287004845,119.39099999999999,161.492,43.22,-1012,-1479,-2634,,-970.465,-1273.711,-1917.3870000000002,-3446.109,47.61,40.64,38.44,45.05,true,false,-1.69,-0.21,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
129,1714,和桐,TWSE,化學工業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 14.58，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,58.9,100,13.05,13.05,73.41,58.4,6.87,29.31,345.88,0.23,19.69,0.97,1.43,1,20,20,138,2245,2245,0,-1216.084,10026.686,12228.283,-56896.118,20,138,2245,2245,3,0,1738800,-326.374,-250.74900000000002,19.23,-1122,10497,-19964,,-1103.883,10215.06,10234.032,-57211.869000000006,35.47,11.54,11.99,10.66,false,false,-14.25,-12.42,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
130,2382,廣達,TWSE,電腦及週邊設備業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 341.16，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,58.9,100,291.5,291.5,102.87,86.48,2.85,87.45,117.06,5.5,14.03,5.18,5.59,47,1292,4443,7125,11078,31667,-50,-26531.309,-24255.814,-8181.809999999998,-18613.673,227.635,4608.964,5292.277,23156.816,5,0,1285900956,98.07600000000002,3386.229,19.19,-25851,-25307,-32559,,-27311.038,-28962.854000000003,-16860.316000000006,-39657.894000000015,31.04,15.21,17.21,11.2,false,false,-12.06,-11.13,中期趨勢仍向下；主動ETF 5日轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
131,2204,中華,TWSE,汽車工業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 54.90，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,58.6,100,53.1,53.1,6.71,10.1,4.62,24.95,116.52,1.18,9.63,0.78,6.9,5,0,-12,21,-276,-73,33,510.3,459.855,-2006.199,1183.765,3,32.054,-99.63699999999997,1377.405,3,1,1673219,8.313,99.82700000000001,17.64,557,1037,-1945,,503.3,419.48800000000006,-2006.3890000000001,-726.7109999999999,40.64,22.3,16.06,34.8,true,false,-2.11,2.51,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
132,8016,矽創,TWSE,半導體業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 288.65，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,58.6,100,266.5,266.5,26.61,28.95,11.53,34.06,215.56,4.6,15.99,2.61,4.52,13,0,41,-2,109,590,44,-57.261,171.23,644.0899999999999,5020.717,0,-2,62.941,405.721,3,1,-509000,-42.632,-67.85300000000001,43.86,-13,68,3150,,-49.963,215.86200000000005,649.0020000000001,4850.042,38.5,21.15,23.59,16.28,false,true,-8.88,-9.35,中期趨勢仍向下；20日累積後5日轉為調節；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
133,6196,帆宣,TWSE,其他電子業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 494.71，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,58.2,100,468,468,120.99,39.48,8.25,69.23,128.63,5.08,27.77,5.5,1.48,13,1,68,68,104,-756,0,27.127,429.05300000000005,388.7640000000001,1574.9940000000001,2,106,174,-755.636,5,0,46216000,-58.672000000000004,-240.079,17.9,32,612,2625,,20.606,381.72499999999997,454.84299999999996,2543.4109999999996,39.61,19.5,21.57,15.37,false,false,-8.93,-11.03,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
134,7749,意騰-KY,TWSE,半導體業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 413.44，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,58.2,100,320,320,64.48,64.12,32,10.43,897.15,3.56,24.48,3.6,2.95,1,0,0,0,0,5,0,14.734,71.05899999999998,-6.808000000000007,-126.194,0,0,0,0,0,0,0,-12.362,-14.705,23.31,172,241,115,,15.261,83.42099999999998,7.896999999999984,-96.40200000000002,28.74,16.14,14.32,19.77,true,false,-12.77,-9.99,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
135,6691,洋基工程,TWSE,其他電子業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 691.45，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,58,100,650,650,115.19,84.29,15.74,73.14,132.4,7.19,22.49,12.29,3.62,11,2,2,15,288,2357,0,-37.372,-1036.975,-1622.866,-2845.8540000000003,3,18,291,2469.2,4,0,10926000,-24.019999999999996,-43.42,12.85,-21,-936,-3359,,-45.345,-1030.955,-1870.446,-5287.526000000001,41.71,21.71,23.6,17.93,false,false,-6,-8.84,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
136,9939,宏全,TWSE,其他,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 125.66，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,58,100,128,128,12.13,3.43,13.21,59.36,103.23,2.25,14.3,2.01,4.81,8,0,0,0,176,454,0,939.63,2056.252,3866.9259999999995,7542.795,2,6,544.983,577.7939999999999,3,0,774000,-38.051,-7.718,15.14,1196,1741,6230,,943.974,2088.3030000000003,3329.661,6500.297,51.2,48.83,58.4,29.67,false,false,0.05,-1.16,
137,2609,陽明,TWSE,航運業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 51.22，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,57.9,100,50.8,50.8,20.18,0.49,1.94,28.34,441.4,0.41,16.23,0.53,4,12,-36,-49,-47,-183,287,0,3514.03,20710.158,35761.187999999995,24192.696999999993,-29.946,-10.168000000000003,-341.63,80.74999999999997,3,2,-508400,-183.35399999999998,-621.909,20.23,3750,27592,60997,,3709.681,20903.68,36724.727000000006,25297.622000000003,50.03,50.84,56.13,40.26,false,true,0.22,-1.36,中期趨勢仍向下；ETF短中期同步減碼；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；20日趨勢尚未上彎；單季稅前獲利對營業外貢獻依賴偏高
138,4916,事欣科,TWSE,電腦及週邊設備業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 101.49，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,57.9,100,95,95,80.52,48.63,6.95,28.74,303.3,4.49,15.78,2.99,0.56,1,0,0,1,39,39,0,-123.194,-1054.877,-1973.834,-3901.4129999999986,0,1,39,39,1,0,88500,-160.917,-281.87399999999997,4.37,-166,-841,-3886,,-114,-894.96,-1730.96,-3887.586,43.34,19.82,22.24,14.97,false,false,-6.4,-7.77,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；單季稅前獲利對營業外貢獻依賴偏高
139,8926,台汽電,TWSE,油電燃氣業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 65.84，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,57.9,100,59,59,1719.48,712.57,8.45,63.98,169.34,2.11,14.41,2.46,3.61,5,9,10,480,69,242,0,-1462.751,-3009.1710000000003,-5295.711000000001,-14351.057,14.416,498.853,86.92099999999999,762.6,3,1,29332556,48.931,-1.3950000000000031,8.37,-57,-1700,-9137,,-1494.655,-3556.955,-5381.236999999999,-15214.007000000001,29.27,9.73,10.49,8.21,true,true,-10.39,-8.81,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
140,1590,亞德客-KY,TWSE,電機機械,暫不承接,暫停加碼／跌破減碼,"已有部位暫停加碼；若收盤跌破60日EMA約 1,340.93，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",57.6,100,1325,1325,44.88,30.08,33.2,17.79,280.31,13.35,29.33,5.27,2.17,16,1,-188,-185,340,385,-192,19.453,-133.774,116.13200000000003,1093.2089999999998,226.612,-240.94799999999998,290.052,358.24800000000005,4,1,-322870320,10.451,30.851000000000006,80.69,-219,-72,336,,-195.556,96.72299999999998,-204.77100000000004,724.5199999999999,46.48,45.11,56.02,23.29,false,true,-2.42,-7.02,中期趨勢仍向下；20日累積後5日轉為調節；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
141,2478,大毅,TWSE,電子零組件業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 146.27，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,57.4,100,108.5,108.5,35.76,15.27,13.1,29.06,276.11,1.14,26.93,1.96,2,3,3,3,24,362,610,4,616.826,2460.334,2543.7419999999997,2722.1049999999996,3,24,362,610,3,0,2397600,-36.32599999999999,-33.407999999999994,21,745,1310,6287,,633.511,2472.66,2215.1499999999996,2276.6179999999986,33.84,10.34,9.27,12.48,true,false,-24.15,-17.49,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
142,3515,華擎,TWSE,電腦及週邊設備業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 219.40，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,57.4,100,194.5,194.5,47.6,4.43,7.22,50.15,185.85,4.14,11.96,2.08,5.8,3,0,0,0,-1,2,0,-3.481,-186.414,-183.86399999999998,266.7559999999999,0,0,-0.899,23.239,0,0,0,-12.087000000000002,-25.255,7.91,46,20,740,,-0.099,-174.327,-157.70999999999998,361.9670000000001,35.02,24.18,31.38,9.78,false,false,-5.67,-5.81,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
143,2363,矽統,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 59.55，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,57.3,100,49.2,49.2,74.8,99.91,7.2,9.18,298.04,0.17,26.35,1.13,1.34,2,0,24,24,40,70,0,-1720.139,-5147.695000000001,-13673.862000000001,-4977.277000000002,0,24,40,70,2,0,1075200,-535.919,-898.444,6.75,-807,-49,-6554,,-1635.986,-4635.776,-12815.418,-4014.798999999999,35.84,16.64,15.8,18.31,true,false,-12.93,-11.03,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
144,6770,力積電,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 67.19，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,57.1,100,54.5,54.5,68.75,37.81,104.82,44.07,311.73,3.36,27.99,2.18,,10,-8,72,104,1402,805,0,-3132.687,-83620.804,-274354.275,-262803.51100000006,342.491,-7209.509,-9603.509,-1411.309,2,3,-357231171,-6378.959,-14531.297999999999,12.33,6190,-47526,-156077,,-2867.994,-70032.336,-250219.468,-249393.09100000001,36.82,15.08,13.81,17.62,true,false,-14.27,-11.53,中期趨勢仍向下；投信5/10日持續且具金額意義的賣超；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
145,8210,勤誠,TWSE,電腦及週邊設備業,暫不承接,停止加碼／開始減碼,"已有部位先停止加碼。反彈若仍未站回 1,191.09，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。",57.1,100,1045,1045,98.03,55.56,25.03,51.74,177.09,10.73,28.19,9.45,1.47,16,37,38,-12,-205,-1143,-13,-52.566,608.402,896.511,229.431,60,156,-211,-1148.1,3,1,148356000,-16.245,-46.621,9.5,-91,353,1277,,-108.114,468.64700000000005,1154.132,1457.7649999999999,41.27,25.49,29.37,17.73,false,false,-6.72,-4.57,中期趨勢仍向下；ETF短中期同步減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
146,3044,健鼎,TWSE,電子零組件業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 446.23，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,56.9,100,369,369,41.97,30.8,18.34,43.71,185.42,5.61,16.62,3.08,3.71,24,95,295,303,403,-3909,0,-230.431,-1310.8580000000002,-3168.653,-8609.721,123.087,212.33599999999998,-389.984,-5155.692999999999,5,0,72618912,157.74,569.967,49.76,-293,-1555,-4918,,-366.562,-1680.9340000000002,-3348.636,-3670.293,35.41,26.55,22.91,33.82,true,false,-9.73,-6.11,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
147,2421,建準,TWSE,電子零組件業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 140.37，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,56.8,100,131,131,18.65,18.27,15.71,41.69,205.96,2.36,14.71,3.04,4.35,7,0,0,0,10,364,0,-69.439,-396.776,-1553.13,-2333.9130000000005,2,6,16,367,3,0,723000,-130.482,-184.483,28.39,-69,-488,-1899,,-61.336,-272.294,-1384.647,-2149.8670000000006,45.81,46.11,40.52,57.31,true,true,-1.41,0.77,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
148,6139,亞翔,TWSE,其他電子業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 788.08，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,56.8,100,707,707,49.7,69.88,17.21,65.29,145.77,9.45,17.85,6.92,3.58,21,23,82,296,1443,3823,195,-934.944,-5078.839,-6498.096,-12187.079000000002,24.927,116.72699999999998,1236.7269999999999,3607.8269999999998,3,2,75055461,-170.98700000000002,-398.274,24.85,-746,-4630,-11700,,-975,-5024.579,-7336.548999999999,-15045.182999999999,40.23,18.76,23.23,9.8,false,false,-10.29,-15.83,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
149,6197,佳必琪,TWSE,電子零組件業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 298.44，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.8,100,289,289,45.21,25.04,22.63,46.8,214.11,3.21,25.9,7.1,2.61,2,0,0,0,39,53,0,-109.336,193.039,845.463,-1458.0320000000002,1,3,42,-15,3,0,796500,-74.634,-153.447,6.57,-244,447,-83,,-118.226,264.673,956.91,-1120.035,41.07,29.17,29.09,29.35,true,false,-7.03,-6.77,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
150,3443,創意,TWSE,半導體業,暫不承接,暫停加碼／跌破減碼,"已有部位暫停加碼；若收盤跌破60日EMA約 4,201.01，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",56.6,100,3805,3805,103.72,93.05,15.93,58.49,158.41,12.28,88.7,34.43,0.58,42,34,93,158,414,598,40,-283.768,198.357,44.85500000000002,-786.794,100.57,82.10999999999999,627.7029999999999,300.0339999999998,3,2,284100600,21.83999999999999,-68.40100000000001,25.75,-275,14,-761,,-268.365,94.40699999999998,-514.4470000000001,-828.7890000000001,43.81,34.08,36.33,29.58,false,false,-6.02,-6.51,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
151,2345,智邦,TWSE,通信網路業,暫不承接,停止加碼／開始減碼,"已有部位先停止加碼。反彈若仍未站回 2,269.53，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。",56.5,100,2125,2125,61.16,60.28,14.33,60.24,153.87,14.92,36.59,16.56,0.78,47,495,920,1014,1853,2645,516,-264.195,-74.378,-535.341,-1581.3989999999994,214.071,288.33099999999996,1472.681,2144.562,4,1,557920485,109.217,228.70300000000003,57.64,-503,-564,-4007,,-442.625,-471.92600000000004,-2236.725,-3622.6199999999994,44.17,33.63,32.17,36.55,true,false,-4.45,-4.28,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
152,6605,帝寶,TWSE,汽車工業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 134.37，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.5,100,134,134,4.45,-3.37,18.3,36.89,129.82,4.41,9.86,1.06,4.94,1,0,0,0,4,4,0,140.41,491.4649999999999,745.01,401.8029999999999,1,3,8,5,3,0,394500,18.418000000000003,18.349000000000004,14.04,241,557,906,,135.781,470.047,718.6610000000001,454.70399999999995,52.18,49.7,50.72,47.66,false,false,1.16,1.13,累計營收負成長且當月改善不足；中期趨勢仍向下；20日趨勢尚未上彎
153,8261,富鼎,TWSE,半導體業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 214.76，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.5,100,163.5,163.5,16.09,8.1,25.66,11.26,757.9,1.57,23.69,3.29,3.16,3,2,2,12,233,416,0,2231.667,4873.366,6890.6449999999995,11488.498,2,12,233,416,3,0,1896000,-282.804,-380.33900000000006,12.31,2236,5258,9448,,2281.09,5144.17,7037.9839999999995,11574.594999999998,32.13,4.28,7.14,-1.45,false,false,-28.79,-24.65,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
154,2476,鉅祥,TWSE,電子零組件業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 118.71，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,56.3,100,113.5,113.5,53.76,36.92,17.83,22.15,420.68,1.14,24.14,2.48,2.82,1,0,0,0,0,0,0,-201.517,-125.32000000000005,-544.488,-1216.222,0,0,0,0,0,0,0,-50.61400000000001,-58.281000000000006,9.49,-257,-78,-762,,-224.33,-74.70600000000007,-486.20700000000016,-2719.7070000000003,43.51,37.71,35.3,42.52,true,false,-4.3,-4.62,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
155,6670,復盛應用,TWSE,運動休閒,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 264.58，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.3,100,254,254,7.85,9.91,14.94,33.72,249.05,6.96,12.69,2.16,6.12,7,-2,-2,-2,-390,-582,0,15.939,544.678,793.217,1452.132,-1,1,-362.64500000000004,-869.358,2,1,261500,-105.752,-113.974,24.34,118,768,1975,,20.026,649.4300000000001,1269.836,2567.22,39.96,41.36,61.35,1.39,false,true,-3.46,-5.05,ETF短中期同步減碼；ETF 1/3日已轉為減碼；當下除權息調整價未守20日EMA
156,1402,遠東新,TWSE,紡織纖維,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 27.40，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.1,100,27.15,27.15,12.06,5.35,7.99,52.4,105.62,0.61,16.86,0.62,4.6,15,-19,329,5710,7870,32748,1,3573.7,33155.795,71785.169,98971.14399999999,4.772,5794.698,7949.135,34813.022,5,0,157326051,-629.953,-330.8419999999999,15.26,4303,29494,64269,,2747.404,27991.05,64166.87600000001,64402.334,44.82,40.98,45.99,30.98,false,false,-1.11,-0.73,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
157,2441,超豐,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 120.65，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,55.9,100,100.5,100.5,33.15,21.76,19.56,13.88,325.2,1.4,20.04,2.11,3.21,8,-5,2,2,2836,4933,0,255.357,-2969.081,-6696.644,-2739.9760000000015,-5,2,2836,5080,2,1,187200,-965.193,-1534.902,10.82,464,-1150,-7986,,350.248,-2005.888,-7997.742,-6169.951999999998,35.35,13.22,14.95,9.76,false,false,-16.09,-14.83,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
158,2633,台灣高鐵,TWSE,航運業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 26.12，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,55.9,100,26.05,26.05,2.77,4.03,43.23,80.58,117.4,0.37,21.74,1.98,4.37,10,58,464,2101,2328,9770,1,5758.7,13217.763,13926.4,19735.352,74,2157,2380,12229,4,1,56729100,336,228.234,6.19,6384,7634,10260,,5648.7,10724.763,11318.166000000001,7303.364,49.02,56.78,56.95,56.42,true,true,-0.2,0,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
159,3045,台灣大,TWSE,通信網路業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 113.44，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,55.8,100,112.5,112.5,6.57,3.74,11.92,57.77,54.69,1.37,23.12,3.79,4.16,37,868,2675,3112,-4725,15900,1,5714.935,33344.638999999996,63587.922999999995,97132.344,55.65,1164.066,-10194.411,5441.284999999998,5,0,132703524,1455.6680000000001,4022.752,16.32,5181,30681,101500,,5458.95,30724.905,69759.582,87774.49300000002,46,62.75,72.68,42.89,false,true,-0.58,-0.88,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
